AssetPath,FileName,Duration,Channels,Frequency,SourceFileSize,LoadType,CompressionFormat,Quality,PreloadAudioData,LoadInBackground,ForceToMono,Ambisonic,UsageCategory,ReferenceStatus,EstimatedRuntimeMemory,SuggestedSettings,Warnings
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_01_BOOTSEQUENCE_007.wav","VO_CS_CS_01_BOOTSEQUENCE_007.wav",2.98,1,24000,286160,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",286160,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_01_BOOTSEQUENCE_010.wav","VO_CS_CS_01_BOOTSEQUENCE_010.wav",2.26,1,24000,217040,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",217040,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_01_BOOTSEQUENCE_012.wav","VO_CS_CS_01_BOOTSEQUENCE_012.wav",2.66,1,24000,255440,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",255440,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_01_BOOTSEQUENCE_014.wav","VO_CS_CS_01_BOOTSEQUENCE_014.wav",1.94,1,24000,186320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",186320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_003.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_003.wav",1.94,1,24000,186320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",186320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_006.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_006.wav",3.42,1,24000,328400,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",328400,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_008.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_008.wav",2.1,1,24000,201680,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",201680,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_011.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_011.wav",3.42,1,24000,328400,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",328400,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_013.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_013.wav",1.82,1,24000,174800,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",174800,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_017.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_017.wav",0.7,1,24000,67280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",67280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_018.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_018.wav",2.06,1,24000,197840,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",197840,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_020.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_020.wav",2.34,1,24000,224720,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",224720,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_021.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_021.wav",1.82,1,24000,174800,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",174800,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_02_FIRSTDEATHRECOVERY_023.wav","VO_CS_CS_02_FIRSTDEATHRECOVERY_023.wav",1.7,1,24000,163280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",163280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_002.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_002.wav",1.98,1,24000,190160,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",190160,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_004.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_004.wav",0.7,1,24000,67280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",67280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_006.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_006.wav",2.26,1,24000,217040,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",217040,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_008.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_008.wav",3.54,1,24000,339920,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",339920,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_010.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_010.wav",2.18,1,24000,209360,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",209360,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_012.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_012.wav",2.14,1,24000,205520,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",205520,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_014.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_014.wav",2.5,1,24000,240080,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",240080,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_016.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_016.wav",2.98,1,24000,286160,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",286160,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_03_ENEMYDOESNOTCHARGE_021.wav","VO_CS_CS_03_ENEMYDOESNOTCHARGE_021.wav",1.54,1,24000,147920,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",147920,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_004.wav","VO_CS_CS_04_GATEMEMORYLEAK_004.wav",0.78,1,24000,74960,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",74960,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_008.wav","VO_CS_CS_04_GATEMEMORYLEAK_008.wav",2.18,1,24000,209360,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",209360,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_010.wav","VO_CS_CS_04_GATEMEMORYLEAK_010.wav",1.42,1,24000,136400,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",136400,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_012.wav","VO_CS_CS_04_GATEMEMORYLEAK_012.wav",1.94,1,24000,186320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",186320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_014.wav","VO_CS_CS_04_GATEMEMORYLEAK_014.wav",2.02,1,24000,194000,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",194000,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_016.wav","VO_CS_CS_04_GATEMEMORYLEAK_016.wav",1.66,1,24000,159440,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",159440,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_018.wav","VO_CS_CS_04_GATEMEMORYLEAK_018.wav",1.66,1,24000,159440,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",159440,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_020.wav","VO_CS_CS_04_GATEMEMORYLEAK_020.wav",2.14,1,24000,205520,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",205520,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_04_GATEMEMORYLEAK_022.wav","VO_CS_CS_04_GATEMEMORYLEAK_022.wav",2.5,1,24000,240080,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",240080,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_004.wav","VO_CS_CS_05_HUMANCOMMAND_004.wav",1.7,1,24000,163280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",163280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_006.wav","VO_CS_CS_05_HUMANCOMMAND_006.wav",1.98,1,24000,190160,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",190160,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_009.wav","VO_CS_CS_05_HUMANCOMMAND_009.wav",1.74,1,24000,167120,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",167120,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_010.wav","VO_CS_CS_05_HUMANCOMMAND_010.wav",2.82,1,24000,270800,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",270800,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_011.wav","VO_CS_CS_05_HUMANCOMMAND_011.wav",1.5,1,24000,144080,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",144080,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_012.wav","VO_CS_CS_05_HUMANCOMMAND_012.wav",2.1,1,24000,201680,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",201680,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_014.wav","VO_CS_CS_05_HUMANCOMMAND_014.wav",1.74,1,24000,167120,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",167120,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_016.wav","VO_CS_CS_05_HUMANCOMMAND_016.wav",1.94,1,24000,186320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",186320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_017.wav","VO_CS_CS_05_HUMANCOMMAND_017.wav",2.18,1,24000,209360,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",209360,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_020.wav","VO_CS_CS_05_HUMANCOMMAND_020.wav",1.34,1,24000,128720,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",128720,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_023.wav","VO_CS_CS_05_HUMANCOMMAND_023.wav",1.14,1,24000,109520,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",109520,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_024.wav","VO_CS_CS_05_HUMANCOMMAND_024.wav",2.18,1,24000,209360,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",209360,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_028.wav","VO_CS_CS_05_HUMANCOMMAND_028.wav",0.74,1,24000,71120,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",71120,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_003.wav","VO_CS_CS_06_SYSTEMFATIGUE_003.wav",0.78,1,22050,74960,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",74960,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_005.wav","VO_CS_CS_06_SYSTEMFATIGUE_005.wav",2.54,1,24000,243920,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",243920,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_006.wav","VO_CS_CS_06_SYSTEMFATIGUE_006.wav",2.22,1,24000,213200,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",213200,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_008.wav","VO_CS_CS_06_SYSTEMFATIGUE_008.wav",0.38,1,24000,36560,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",36560,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_010.wav","VO_CS_CS_06_SYSTEMFATIGUE_010.wav",3.86,1,24000,370640,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",370640,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_012.wav","VO_CS_CS_06_SYSTEMFATIGUE_012.wav",1.86,1,24000,178640,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",178640,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_014.wav","VO_CS_CS_06_SYSTEMFATIGUE_014.wav",1.82,1,24000,174800,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",174800,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_016.wav","VO_CS_CS_06_SYSTEMFATIGUE_016.wav",2.66,1,24000,255440,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",255440,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_017.wav","VO_CS_CS_06_SYSTEMFATIGUE_017.wav",1.94,1,24000,186320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",186320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_019.wav","VO_CS_CS_06_SYSTEMFATIGUE_019.wav",2.38,1,24000,228560,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",228560,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_021.wav","VO_CS_CS_06_SYSTEMFATIGUE_021.wav",0.78,1,24000,74960,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",74960,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_023.wav","VO_CS_CS_06_SYSTEMFATIGUE_023.wav",1.7,1,24000,163280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",163280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_025.wav","VO_CS_CS_06_SYSTEMFATIGUE_025.wav",1.5,1,24000,144080,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",144080,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_000.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_000.wav",2.54,1,24000,243920,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",243920,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_003.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_003.wav",1.34,1,24000,128720,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",128720,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_005.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_005.wav",1.38,1,24000,132560,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",132560,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_007.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_007.wav",1.06,1,24000,101840,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",101840,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_011.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_011.wav",1.7,1,24000,163280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",163280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_013.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_013.wav",3.34,1,24000,320720,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",320720,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_015.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_015.wav",2.26,1,24000,217040,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",217040,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_017.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_017.wav",2.34,1,24000,224720,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",224720,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_003.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_003.wav",1.98,1,24000,190160,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",190160,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_005.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_005.wav",1.98,1,24000,190160,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",190160,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_006.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_006.wav",2.94,1,24000,282320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",282320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_008.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_008.wav",1.3,1,24000,124880,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",124880,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
