AssetPath,FileName,Duration,Channels,Frequency,SourceFileSize,LoadType,CompressionFormat,Quality,PreloadAudioData,LoadInBackground,ForceToMono,Ambisonic,UsageCategory,ReferenceStatus,EstimatedRuntimeMemory,SuggestedSettings,Warnings
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_024.wav","VO_CS_CS_05_HUMANCOMMAND_024.wav",2.18,1,24000,209360,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",209280,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_05_HUMANCOMMAND_028.wav","VO_CS_CS_05_HUMANCOMMAND_028.wav",0.74,1,24000,71120,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",71040,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_003.wav","VO_CS_CS_06_SYSTEMFATIGUE_003.wav",0.78,1,24000,74960,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",74880,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_005.wav","VO_CS_CS_06_SYSTEMFATIGUE_005.wav",2.54,1,24000,243920,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",243840,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_006.wav","VO_CS_CS_06_SYSTEMFATIGUE_006.wav",2.22,1,24000,213200,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",213120,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_008.wav","VO_CS_CS_06_SYSTEMFATIGUE_008.wav",0.38,1,24000,36560,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",36480,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_010.wav","VO_CS_CS_06_SYSTEMFATIGUE_010.wav",3.86,1,24000,370640,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",370560,"CompressedInMemory; Vorbis q0.70; preload off; mono","Long voice is preloaded"
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_012.wav","VO_CS_CS_06_SYSTEMFATIGUE_012.wav",1.86,1,24000,178640,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",178560,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_014.wav","VO_CS_CS_06_SYSTEMFATIGUE_014.wav",1.82,1,24000,174800,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",174720,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_016.wav","VO_CS_CS_06_SYSTEMFATIGUE_016.wav",2.66,1,24000,255440,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",255360,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_017.wav","VO_CS_CS_06_SYSTEMFATIGUE_017.wav",1.94,1,24000,186320,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",186240,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_019.wav","VO_CS_CS_06_SYSTEMFATIGUE_019.wav",2.38,1,24000,228560,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",228480,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_021.wav","VO_CS_CS_06_SYSTEMFATIGUE_021.wav",0.78,1,24000,74960,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",74880,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_023.wav","VO_CS_CS_06_SYSTEMFATIGUE_023.wav",1.7,1,24000,163280,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",163200,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_06_SYSTEMFATIGUE_025.wav","VO_CS_CS_06_SYSTEMFATIGUE_025.wav",1.5,1,24000,144080,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",144000,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_000.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_000.wav",2.54,1,24000,243920,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",243840,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_003.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_003.wav",1.34,1,24000,128720,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",128640,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_005.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_005.wav",1.38,1,24000,132560,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",132480,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_007.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_007.wav",1.06,1,24000,101840,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",101760,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_011.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_011.wav",1.7,1,24000,163280,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",163200,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_013.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_013.wav",3.34,1,24000,320720,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",320640,"CompressedInMemory; Vorbis q0.70; preload off; mono","Long voice is preloaded"
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_015.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_015.wav",2.26,1,24000,217040,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",216960,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_017.wav","VO_CS_CS_07_FINALCHOICE_CONTINUEPROTOCOL_017.wav",2.34,1,24000,224720,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",224640,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_003.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_003.wav",1.98,1,24000,190160,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",190080,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_005.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_005.wav",1.98,1,24000,190160,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",190080,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_006.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_006.wav",2.94,1,24000,282320,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",282240,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_008.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_008.wav",1.3,1,24000,124880,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",124800,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_009.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_009.wav",1.38,1,24000,132560,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",132480,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_010.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_010.wav",1.1,1,24000,105680,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",105600,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_012.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_012.wav",0.78,1,24000,74960,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",74880,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_013.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_013.wav",2.62,1,24000,251600,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",251520,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_000.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_000.wav",1.58,1,24000,151760,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",151680,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_003.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_003.wav",0.86,1,24000,82640,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",82560,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_005.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_005.wav",0.94,1,24000,90320,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",90240,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_007.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_007.wav",0.58,1,24000,55760,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",55680,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_009.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_009.wav",0.5,1,24000,48080,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",48000,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_011.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_011.wav",2.1,1,24000,201680,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",201600,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_013.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_013.wav",1.94,1,24000,186320,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",186240,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_015.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_015.wav",2.54,1,24000,243920,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",243840,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_018.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_018.wav",0.34,1,24000,32720,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",32640,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_020.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_020.wav",1.9,1,24000,182480,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",182400,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_022.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_022.wav",1.7,1,24000,163280,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",163200,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_024.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_024.wav",1.82,1,24000,174800,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",174720,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_026.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_026.wav",1.86,1,24000,178640,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",178560,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_028.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_028.wav",1.26,1,24000,121040,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",120960,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_030.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_030.wav",1.82,1,24000,174800,"DecompressOnLoad","PCM",1.00,True,True,True,False,"Voice/Dialogue","BuildScene",174720,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/Easy Cutscene/Assets/Audio/SFX/chatsound.mp3","chatsound.mp3",0.192,2,48000,6144,"DecompressOnLoad","Vorbis",1.00,False,False,False,False,"Gameplay SFX","PrefabOnly",73728,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/Combat/bullet_hit_enemy_01.ogg","bullet_hit_enemy_01.ogg",0.218,2,44100,16126,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",77016,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/bullet_hit_enemy_02.ogg","bullet_hit_enemy_02.ogg",0.204,2,44100,16320,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",71880,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/bullet_hit_enemy_03.ogg","bullet_hit_enemy_03.ogg",0.223,2,44100,16179,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",78808,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/chomboom_explosion.ogg","chomboom_explosion.ogg",0.777,1,44100,28274,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Gameplay SFX","BuildScene",28274,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe",""
"Assets/Sound/Combat/core_shutdown.ogg","core_shutdown.ogg",0.744,1,44100,27440,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Gameplay SFX","BuildScene",27440,"DecompressOnLoad; ADPCM; preload on; mono when safe",""
"Assets/Sound/Combat/dialogue_type_system.ogg","dialogue_type_system.ogg",0.532,1,44100,19616,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Voice/Dialogue","BuildScene",19616,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/Sound/Combat/dialogue_type_unit07.ogg","dialogue_type_unit07.ogg",0.533,1,44100,20530,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Voice/Dialogue","BuildScene",20530,"CompressedInMemory; Vorbis q0.70; preload off; mono",""
"Assets/Sound/Combat/final_choice_confirm.ogg","final_choice_confirm.ogg",0.344,2,44100,8973,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"UI/Short SFX","BuildScene",8973,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/gate_freeze_activate.wav","gate_freeze_activate.wav",2.125,2,48000,613544,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",816000,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/Combat/player_shot_01.ogg","player_shot_01.ogg",0.69,2,44100,39750,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",243456,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/player_shot_02.ogg","player_shot_02.ogg",0.497,2,44100,30025,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",175472,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/player_shot_03.ogg","player_shot_03.ogg",0.69,2,44100,39750,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Gameplay SFX","BuildScene",243456,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/run_start_deploy.ogg","run_start_deploy.ogg",3.43,2,48000,182486,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Gameplay SFX","BuildScene",182486,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/Combat/squad_defeated.ogg","squad_defeated.ogg",2.218,2,44100,93848,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Gameplay SFX","BuildScene",93848,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo"
"Assets/Sound/Combat/system_warning_memory_glitch.wav","system_warning_memory_glitch.wav",0.321,2,48000,93654,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Gameplay SFX","BuildScene",93654,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/Music/amb_gameplay_planet.ogg","amb_gameplay_planet.ogg",56.895,2,44100,817770,"Streaming","Vorbis",0.70,False,True,False,False,"Music/Ambience","BuildScene",209715,"Streaming; Vorbis q0.70; preload off; background on; stereo",""
"Assets/Sound/Music/bgm_ending.ogg","bgm_ending.ogg",94.041,2,44100,1785891,"Streaming","Vorbis",0.70,False,True,False,False,"Music/Ambience","BuildScene",209715,"Streaming; Vorbis q0.70; preload off; background on; stereo",""
"Assets/Sound/Music/bgm_gameplay_normal.ogg","bgm_gameplay_normal.ogg",71.131,2,44100,831824,"Streaming","Vorbis",0.70,False,True,False,False,"Music/Ambience","BuildScene",209715,"Streaming; Vorbis q0.70; preload off; background on; stereo",""
"Assets/Sound/Music/bgm_gameplay_pressure.ogg","bgm_gameplay_pressure.ogg",56.895,2,44100,828217,"Streaming","Vorbis",0.70,False,True,False,False,"Music/Ambience","BuildScene",209715,"Streaming; Vorbis q0.70; preload off; background on; stereo",""
"Assets/Sound/Music/bgm_main_menu.ogg","bgm_main_menu.ogg",425.587,2,44100,7930448,"Streaming","Vorbis",0.70,False,True,False,False,"Music/Ambience","BuildScene",209715,"Streaming; Vorbis q0.70; preload off; background on; stereo",""
"Assets/Sound/Music/bgm_story_cutscene.ogg","bgm_story_cutscene.ogg",64,2,44100,1117106,"Streaming","Vorbis",0.70,False,True,False,False,"Music/Ambience","BuildScene",209715,"Streaming; Vorbis q0.70; preload off; background on; stereo",""
"Assets/Sound/Music/stinger_mission_complete.ogg","stinger_mission_complete.ogg",5.878,2,44100,91504,"CompressedInMemory","Vorbis",0.80,True,False,False,False,"Music/Ambience","BuildScene",91504,"Streaming; Vorbis q0.70; preload off; background on; stereo","Music/ambience is preloaded"
"Assets/Sound/UI/ui_back.wav","ui_back.wav",1,2,48000,289520,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",384000,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_confirm.wav","ui_confirm.wav",1,2,48000,289520,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",384000,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_dialogue_advance.wav","ui_dialogue_advance.wav",1,2,48000,289520,"DecompressOnLoad","PCM",1.00,True,False,False,False,"Voice/Dialogue","BuildScene",384000,"CompressedInMemory; Vorbis q0.70; preload off; mono","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_focus.wav","ui_focus.wav",1,2,48000,289520,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",384000,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_invalid_locked.wav","ui_invalid_locked.wav",1,2,48000,289518,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",384000,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_panel_close.wav","ui_panel_close.wav",1.045,2,48000,302362,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",401120,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_panel_open.wav","ui_panel_open.wav",1.041,2,48000,301464,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",399920,"CompressedInMemory; Vorbis q0.75; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
"Assets/Sound/UI/ui_upgrade_purchase.wav","ui_upgrade_purchase.wav",0.689,2,48000,199906,"DecompressOnLoad","PCM",1.00,True,False,False,False,"UI/Short SFX","BuildScene",264704,"DecompressOnLoad; ADPCM; preload on; mono when safe","Potential mono content stored as stereo; High sample rate for non-music"
