AssetPath,Dimensions,TextureType,SpriteMode,SourceFileSize,EstimatedRuntimeMemory,HasAlpha,ReadWriteEnabled,MipMaps,FilterMode,WrapMode,PixelsPerUnit,MaxSize,DefaultCompression,AndroidOverride,AndroidFormat,CompressionQuality,CrunchCompression,SpriteAtlas,SuggestedAction,Warnings
"Assets/_Project/Art/UI/PausePanel/LongBlueBtn.png","2172x724","Sprite","Single",273323,6290112,True,False,False,"Point","Clamp",100,4096,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Large texture is uncompressed; Android override disabled"
"Assets/_Project/Art/UI/PausePanel/LongWithBtn.png","2172x724","Sprite","Single",8693,6290112,True,False,False,"Point","Clamp",100,4096,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Large texture is uncompressed; Android override disabled"
"Assets/_Project/Art/UI/PausePanel/LongYellowBtn.png","2172x724","Sprite","Single",9909,6290112,True,False,False,"Point","Clamp",100,4096,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture has no Android override; Large texture is uncompressed; Android override disabled"
"Assets/_Project/Art/UI/PausePanel/Optimized/LongBlueBtn_optimized.png","827x193","Sprite","Single",109250,638444,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/PausePanel/Optimized/LongWhiteBtn_optimized.png","645x149","Sprite","Single",3711,384420,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/PausePanel/Optimized/LongYellowBtn_optimized.png","796x187","Sprite","Single",5126,595408,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/PausePanel/Optimized/Panel_optimized.png","573x841","Sprite","Single",16912,1927572,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/PausePanel/Optimized/PauseIcon_optimized.png","384x384","Sprite","Single",5062,589824,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/PausePanel/Panel.png","1086x1448","Sprite","Single",16487,6290112,True,False,False,"Point","Clamp",100,4096,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture is uncompressed; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/PausePanel/PauseIcon.png","1254x1254","Sprite","Single",11702,6290064,True,False,False,"Point","Clamp",100,4096,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Large texture is uncompressed; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/back_button.png","72x72","Sprite","Single",551,20736,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/icon_damage_text.png","78x54","Sprite","Single",1350,16848,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/icon_gear.png","64x64","Sprite","Single",440,16384,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/icon_music.png","64x64","Sprite","Single",469,16384,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/icon_reset.png","40x40","Sprite","Single",268,6400,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/icon_sfx.png","64x64","Sprite","Single",481,16384,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/icon_vibration.png","64x64","Sprite","Single",613,16384,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/reset_button_bg.png","340x72","Sprite","Single",817,97920,True,False,False,"Point","Clamp",100,1024,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/setting_main_panel_9slice_source.png","760x860","Sprite","Single",5397,2614400,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/setting_row_card_9slice_source.png","620x112","Sprite","Single",1084,277760,True,False,False,"Point","Clamp",100,1024,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled"
"Assets/_Project/Art/UI/SettingPanel/settings_elements_contact_sheet.png","760x620","Sprite","Multiple",18212,1884800,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/settings_panel_layout_preview.png","1080x1920","Sprite","Multiple",53807,8294400,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled"
"Assets/_Project/Art/UI/SettingPanel/toggle_off.png","164x72","Sprite","Single",1193,47232,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/SettingPanel/toggle_on.png","164x72","Sprite","Single",1744,47232,True,False,False,"Point","Clamp",100,512,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/Tutorial/swipe_left_right_icon.png","968x595","Sprite","Single",378509,2303840,True,False,False,"Point","Clamp",100,2048,"Uncompressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Art/UI/UIbychatgpt/BulletIcon.png","1254x1254","Sprite","Multiple",968608,6290064,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Art/UI/UIbychatgpt/DamageIcon.png","1254x1254","Sprite","Multiple",970263,6290064,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Art/UI/UIbychatgpt/Fireicon.png","1254x1254","Sprite","Multiple",914208,6290064,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Art/UI/UIbychatgpt/HPIcon.png","1254x1254","Sprite","Multiple",872773,6290064,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Art/UI/UIbychatgpt/RowBG.png","2048x512","Sprite","Multiple",790249,4194304,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
"Assets/_Project/Art/UI/UIbychatgpt/SquadIcon.png","1254x1254","Sprite","Multiple",953296,6290064,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Art/UI/UIbychatgpt/UpgradeButon.png","1536x1024","Sprite","Multiple",1121551,6291456,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Art/UI/UIframe.png","1254x1254","Sprite","Multiple",898172,6290064,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/_Project/Prefabs/Bullets/01.png","126x121","Sprite","Multiple",8809,60984,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/02.png","127x123","Sprite","Multiple",8780,62484,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/03.png","126x123","Sprite","Multiple",8378,61992,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/04.png","127x123","Sprite","Multiple",9216,62484,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/05.png","141x129","Sprite","Multiple",9719,72756,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/06.png","127x123","Sprite","Multiple",9095,62484,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/07.png","123x119","Sprite","Multiple",7628,58548,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/08.png","122x119","Sprite","Multiple",7286,58072,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/09.png","123x119","Sprite","Multiple",6470,58548,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/10.png","119x115","Sprite","Multiple",6784,54740,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/11.png","249x144","Sprite","Multiple",14596,143424,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/12.png","259x146","Sprite","Multiple",15281,151256,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/13.png","251x144","Sprite","Multiple",15093,144576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/14.png","251x144","Sprite","Multiple",14254,144576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/15.png","243x140","Sprite","Multiple",12236,136080,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/16.png","245x141","Sprite","Multiple",12349,138180,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/17.png","242x138","Sprite","Multiple",11700,133584,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/18.png","240x138","Sprite","Multiple",11519,132480,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/19.png","246x142","Sprite","Multiple",13549,139728,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/20.png","237x136","Sprite","Multiple",9973,128928,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/21.png","210x92","Sprite","Multiple",13364,77280,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/22.png","211x92","Sprite","Multiple",12781,77648,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/23.png","212x92","Sprite","Multiple",14550,78016,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/24.png","211x92","Sprite","Multiple",12939,77648,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/25.png","210x90","Sprite","Multiple",12584,75600,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/26.png","210x91","Sprite","Multiple",10287,76440,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/27.png","209x90","Sprite","Multiple",11595,75240,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/28.png","210x92","Sprite","Multiple",13624,77280,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/29.png","208x89","Sprite","Multiple",9618,74048,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/30.png","317x239","Sprite","Multiple",50630,303052,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/31.png","321x241","Sprite","Multiple",52470,309444,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/32.png","323x242","Sprite","Multiple",53187,312664,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/33.png","325x238","Sprite","Multiple",41704,309400,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/34.png","283x212","Sprite","Multiple",34970,239984,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/35.png","283x220","Sprite","Multiple",33834,249040,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/36.png","273x217","Sprite","Multiple",33560,236964,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/37.png","288x223","Sprite","Multiple",37964,256896,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/38.png","266x199","Sprite","Multiple",23068,211736,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/39.png","256x156","Sprite","Multiple",21336,159744,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/40.png","263x158","Sprite","Multiple",24704,166216,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/41.png","257x156","Sprite","Multiple",20594,160368,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/42.png","258x158","Sprite","Multiple",20148,163056,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/43.png","249x150","Sprite","Multiple",16505,149400,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/44.png","251x152","Sprite","Multiple",17755,152608,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/45.png","248x150","Sprite","Multiple",18430,148800,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
