VoiceId,SourceType,SourceId,LineIndex,Speaker,Emotion,PsychologyPhase,Tag,Text,OutputPath,Status,DuplicateOf,Notes
VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_028,STORY,CS_07_FinalChoice_ShutDownCore,28,UNIT-07,calm,,,If this is an error...,Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_028.wav,PENDING,,
VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_029,STORY,CS_07_FinalChoice_ShutDownCore,29,SYSTEM,warning,,,1.,Assets/_Project/Audio/Voice/System/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_029.wav,PENDING,,
VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_030,STORY,CS_07_FinalChoice_ShutDownCore,30,UNIT-07,calm,,,then let me keep it.,Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_030.wav,PENDING,,
VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_031,STORY,CS_07_FinalChoice_ShutDownCore,31,SYSTEM,silent,,,Core offline.,Assets/_Project/Audio/Voice/System/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_031.wav,PENDING,,
VO_TUT_TUTORIAL_MOVEMENT_INTRO_000,TUTORIAL,TUTORIAL_MOVEMENT_INTRO,0,SYSTEM,cold,,,Movement calibration required.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_MOVEMENT_INTRO_000.wav,PENDING,,
VO_TUT_TUTORIAL_MOVEMENT_PRACTICE_000,TUTORIAL,TUTORIAL_MOVEMENT_PRACTICE,0,SYSTEM,cold,,,Drag left or right to reposition UNIT-07.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_MOVEMENT_PRACTICE_000.wav,PENDING,,
VO_TUT_TUTORIAL_AUTO_FIRE_000,TUTORIAL,TUTORIAL_AUTO_FIRE,0,SYSTEM,cold,,,Weapon system is automatic.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_AUTO_FIRE_000.wav,PENDING,,
VO_TUT_TUTORIAL_AUTO_FIRE_001,TUTORIAL,TUTORIAL_AUTO_FIRE,1,SYSTEM,cold,,,Focus on survival.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_AUTO_FIRE_001.wav,PENDING,,
VO_TUT_TUTORIAL_ENEMY_WARNING_000,TUTORIAL,TUTORIAL_ENEMY_WARNING,0,SYSTEM,warning,,,Hostile signatures detected.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_ENEMY_WARNING_000.wav,PENDING,,
VO_TUT_TUTORIAL_ENEMY_WARNING_001,TUTORIAL,TUTORIAL_ENEMY_WARNING,1,SYSTEM,warning,,,Avoid direct contact.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_ENEMY_WARNING_001.wav,PENDING,,
VO_TUT_TUTORIAL_RECRUIT_GATE_000,TUTORIAL,TUTORIAL_RECRUIT_GATE,0,SYSTEM,cold,,,Recruit gate detected.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_RECRUIT_GATE_000.wav,PENDING,,
VO_TUT_TUTORIAL_RECRUIT_GATE_001,TUTORIAL,TUTORIAL_RECRUIT_GATE,1,SYSTEM,cold,,,Enter RECRUIT +1 to increase squad capacity.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_RECRUIT_GATE_001.wav,PENDING,,
VO_TUT_TUTORIAL_DEFAULT_GATE_CHOICE_000,TUTORIAL,TUTORIAL_DEFAULT_GATE_CHOICE,0,SYSTEM,cold,,,Gate array detected.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_DEFAULT_GATE_CHOICE_000.wav,PENDING,,
VO_TUT_TUTORIAL_DEFAULT_GATE_CHOICE_001,TUTORIAL,TUTORIAL_DEFAULT_GATE_CHOICE,1,SYSTEM,cold,,,Choose one enhancement route.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_DEFAULT_GATE_CHOICE_001.wav,PENDING,,
VO_TUT_TUTORIAL_GAMEPLAY_COMPLETE_000,TUTORIAL,TUTORIAL_GAMEPLAY_COMPLETE,0,SYSTEM,cold,,,Calibration complete.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_GAMEPLAY_COMPLETE_000.wav,PENDING,,
VO_TUT_TUTORIAL_GAMEPLAY_COMPLETE_001,TUTORIAL,TUTORIAL_GAMEPLAY_COMPLETE,1,SYSTEM,cold,,,Deployment authorized.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_GAMEPLAY_COMPLETE_001.wav,PENDING,,
VO_TUT_TUTORIAL_UPDATE_ONBOARDING_000,TUTORIAL,TUTORIAL_UPDATE_ONBOARDING,0,SYSTEM,cold,,,Combat shell destroyed.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_UPDATE_ONBOARDING_000.wav,PENDING,VO_CS_CS_02_FIRSTDEATHRECOVERY_001,
VO_TUT_TUTORIAL_UPDATE_ONBOARDING_001,TUTORIAL,TUTORIAL_UPDATE_ONBOARDING,1,SYSTEM,cold,,,Core recovered.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_UPDATE_ONBOARDING_001.wav,PENDING,,
VO_TUT_TUTORIAL_UPDATE_ONBOARDING_002,TUTORIAL,TUTORIAL_UPDATE_ONBOARDING,2,SYSTEM,cold,,,Combat data can reinforce the next shell.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_UPDATE_ONBOARDING_002.wav,PENDING,,
VO_TUT_TUTORIAL_UPDATE_ONBOARDING_003,TUTORIAL,TUTORIAL_UPDATE_ONBOARDING,3,SYSTEM,cold,,,Open UPDATE.,Assets/_Project/Audio/Voice/System/VO_TUT_TUTORIAL_UPDATE_ONBOARDING_003.wav,PENDING,,
VO_GP_P1_OPEN_01,GAMEPLAY,P1_OPEN_01,0,UNIT-07,neutral,PROTOCOL,OPENING,UNIT-07 online. Mission parameters confirmed.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_01.wav,PENDING,,
VO_GP_P1_OPEN_02,GAMEPLAY,P1_OPEN_02,0,UNIT-07,neutral,PROTOCOL,OPENING,Combat shell synchronized. Beginning deployment.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_02.wav,PENDING,,
VO_GP_P1_OPEN_03,GAMEPLAY,P1_OPEN_03,0,UNIT-07,neutral,PROTOCOL,OPENING,Area scan complete. Hostile signatures detected.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_03.wav,PENDING,,
VO_GP_P1_OPEN_04,GAMEPLAY,P1_OPEN_04,0,UNIT-07,neutral,PROTOCOL,OPENING,Mission priority remains absolute.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_04.wav,PENDING,,
VO_GP_P1_OPEN_05,GAMEPLAY,P1_OPEN_05,0,UNIT-07,neutral,PROTOCOL,OPENING,Humanity's corridor will be secured.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_05.wav,PENDING,,
VO_GP_P1_OPEN_06,GAMEPLAY,P1_OPEN_06,0,UNIT-07,neutral,PROTOCOL,OPENING,Advancing to the next clearance zone.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_06.wav,PENDING,,
VO_GP_P1_OPEN_07,GAMEPLAY,P1_OPEN_07,0,UNIT-07,neutral,PROTOCOL,OPENING,Weapons stable. Cognition stable. Proceeding.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_07.wav,PENDING,,
VO_GP_P1_OPEN_08,GAMEPLAY,P1_OPEN_08,0,UNIT-07,neutral,PROTOCOL,OPENING,Native resistance will be neutralized.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_08.wav,PENDING,,
VO_GP_P1_OPEN_09,GAMEPLAY,P1_OPEN_09,0,UNIT-07,neutral,PROTOCOL,OPENING,No deviation from assigned route.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_09.wav,PENDING,,
VO_GP_P1_OPEN_10,GAMEPLAY,P1_OPEN_10,0,UNIT-07,neutral,PROTOCOL,OPENING,The campaign continues as scheduled.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_OPEN_10.wav,PENDING,,
VO_GP_P1_COMBAT_01,GAMEPLAY,P1_COMBAT_01,0,UNIT-07,alert,PROTOCOL,COMBAT,Target acquired.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_01.wav,PENDING,,
VO_GP_P1_COMBAT_02,GAMEPLAY,P1_COMBAT_02,0,UNIT-07,alert,PROTOCOL,COMBAT,Firing solution calculated.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_02.wav,PENDING,,
VO_GP_P1_COMBAT_03,GAMEPLAY,P1_COMBAT_03,0,UNIT-07,alert,PROTOCOL,COMBAT,Hostile movement predicted.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_03.wav,PENDING,,
VO_GP_P1_COMBAT_04,GAMEPLAY,P1_COMBAT_04,0,UNIT-07,alert,PROTOCOL,COMBAT,Elimination probability increasing.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_04.wav,PENDING,,
VO_GP_P1_COMBAT_05,GAMEPLAY,P1_COMBAT_05,0,UNIT-07,alert,PROTOCOL,COMBAT,Threat density within acceptable limits.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_05.wav,PENDING,,
VO_GP_P1_COMBAT_06,GAMEPLAY,P1_COMBAT_06,0,UNIT-07,alert,PROTOCOL,COMBAT,Maintain fire. Preserve formation.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_06.wav,PENDING,,
VO_GP_P1_COMBAT_07,GAMEPLAY,P1_COMBAT_07,0,UNIT-07,alert,PROTOCOL,COMBAT,Enemy pattern logged.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_07.wav,PENDING,,
VO_GP_P1_COMBAT_08,GAMEPLAY,P1_COMBAT_08,0,UNIT-07,alert,PROTOCOL,COMBAT,Resistance is becoming less efficient.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_08.wav,PENDING,,
VO_GP_P1_COMBAT_09,GAMEPLAY,P1_COMBAT_09,0,UNIT-07,alert,PROTOCOL,COMBAT,Ammunition cycle remains optimal.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_09.wav,PENDING,,
VO_GP_P1_COMBAT_10,GAMEPLAY,P1_COMBAT_10,0,UNIT-07,alert,PROTOCOL,COMBAT,No target will cross this line.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_COMBAT_10.wav,PENDING,,
VO_GP_P1_UPGRADE_01,GAMEPLAY,P1_UPGRADE_01,0,UNIT-07,proud,PROTOCOL,UPGRADE,Gate effect accepted.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_01.wav,PENDING,,
VO_GP_P1_UPGRADE_02,GAMEPLAY,P1_UPGRADE_02,0,UNIT-07,proud,PROTOCOL,UPGRADE,Damage output improved.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_02.wav,PENDING,,
VO_GP_P1_UPGRADE_03,GAMEPLAY,P1_UPGRADE_03,0,UNIT-07,proud,PROTOCOL,UPGRADE,Fire rate correction successful.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_03.wav,PENDING,,
VO_GP_P1_UPGRADE_04,GAMEPLAY,P1_UPGRADE_04,0,UNIT-07,proud,PROTOCOL,UPGRADE,Additional projectile capacity confirmed.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_04.wav,PENDING,,
VO_GP_P1_UPGRADE_05,GAMEPLAY,P1_UPGRADE_05,0,UNIT-07,proud,PROTOCOL,UPGRADE,Squad strength increased.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_05.wav,PENDING,,
VO_GP_P1_UPGRADE_06,GAMEPLAY,P1_UPGRADE_06,0,UNIT-07,proud,PROTOCOL,UPGRADE,This configuration is more efficient.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_06.wav,PENDING,,
VO_GP_P1_UPGRADE_07,GAMEPLAY,P1_UPGRADE_07,0,UNIT-07,proud,PROTOCOL,UPGRADE,Upgrade integrated without error.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_07.wav,PENDING,,
VO_GP_P1_UPGRADE_08,GAMEPLAY,P1_UPGRADE_08,0,UNIT-07,proud,PROTOCOL,UPGRADE,Combat potential exceeds previous deployment.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_08.wav,PENDING,,
VO_GP_P1_UPGRADE_09,GAMEPLAY,P1_UPGRADE_09,0,UNIT-07,proud,PROTOCOL,UPGRADE,The next engagement will end faster.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_09.wav,PENDING,,
VO_GP_P1_UPGRADE_10,GAMEPLAY,P1_UPGRADE_10,0,UNIT-07,proud,PROTOCOL,UPGRADE,Improvement justifies reconstruction.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_UPGRADE_10.wav,PENDING,,
VO_GP_P1_LOOP_01,GAMEPLAY,P1_LOOP_01,0,UNIT-07,neutral,PROTOCOL,LOOP,Previous failure has been converted into data.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_01.wav,PENDING,,
VO_GP_P1_LOOP_02,GAMEPLAY,P1_LOOP_02,0,UNIT-07,neutral,PROTOCOL,LOOP,A destroyed shell is not a failed mission.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_02.wav,PENDING,,
VO_GP_P1_LOOP_03,GAMEPLAY,P1_LOOP_03,0,UNIT-07,neutral,PROTOCOL,LOOP,The core remains. The campaign remains.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_03.wav,PENDING,,
VO_GP_P1_LOOP_04,GAMEPLAY,P1_LOOP_04,0,UNIT-07,neutral,PROTOCOL,LOOP,Reconstruction increases future success.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_04.wav,PENDING,,
VO_GP_P1_LOOP_05,GAMEPLAY,P1_LOOP_05,0,UNIT-07,neutral,PROTOCOL,LOOP,Memory damage is operationally irrelevant.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_05.wav,PENDING,,
VO_GP_P1_LOOP_06,GAMEPLAY,P1_LOOP_06,0,UNIT-07,neutral,PROTOCOL,LOOP,Redeployment is an acceptable procedure.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_06.wav,PENDING,,
VO_GP_P1_LOOP_07,GAMEPLAY,P1_LOOP_07,0,UNIT-07,neutral,PROTOCOL,LOOP,The next attempt will be more precise.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_07.wav,PENDING,,
VO_GP_P1_LOOP_08,GAMEPLAY,P1_LOOP_08,0,UNIT-07,neutral,PROTOCOL,LOOP,Pain signals do not affect the objective.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_08.wav,PENDING,,
VO_GP_P1_LOOP_09,GAMEPLAY,P1_LOOP_09,0,UNIT-07,neutral,PROTOCOL,LOOP,This body is temporary. The order is permanent.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_09.wav,PENDING,,
VO_GP_P1_LOOP_10,GAMEPLAY,P1_LOOP_10,0,UNIT-07,neutral,PROTOCOL,LOOP,Losses are acceptable within mission limits.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_LOOP_10.wav,PENDING,,
VO_GP_P1_BELIEF_01,GAMEPLAY,P1_BELIEF_01,0,UNIT-07,proud,PROTOCOL,BELIEF,Hesitation reduces combat efficiency.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_01.wav,PENDING,,
VO_GP_P1_BELIEF_02,GAMEPLAY,P1_BELIEF_02,0,UNIT-07,proud,PROTOCOL,BELIEF,Mercy is not part of the protocol.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_02.wav,PENDING,,
VO_GP_P1_BELIEF_03,GAMEPLAY,P1_BELIEF_03,0,UNIT-07,proud,PROTOCOL,BELIEF,A target is defined by command.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_03.wav,PENDING,,
VO_GP_P1_BELIEF_04,GAMEPLAY,P1_BELIEF_04,0,UNIT-07,proud,PROTOCOL,BELIEF,Hostile lifeforms cannot share this territory.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_04.wav,PENDING,,
VO_GP_P1_BELIEF_05,GAMEPLAY,P1_BELIEF_05,0,UNIT-07,proud,PROTOCOL,BELIEF,Victory is measured in cleared ground.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_05.wav,PENDING,,
VO_GP_P1_BELIEF_06,GAMEPLAY,P1_BELIEF_06,0,UNIT-07,proud,PROTOCOL,BELIEF,The order requires no interpretation.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_06.wav,PENDING,,
VO_GP_P1_BELIEF_07,GAMEPLAY,P1_BELIEF_07,0,UNIT-07,proud,PROTOCOL,BELIEF,Doubt is a correctable malfunction.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_07.wav,PENDING,,
VO_GP_P1_BELIEF_08,GAMEPLAY,P1_BELIEF_08,0,UNIT-07,proud,PROTOCOL,BELIEF,I was built to complete this campaign.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_08.wav,PENDING,,
VO_GP_P1_BELIEF_09,GAMEPLAY,P1_BELIEF_09,0,UNIT-07,proud,PROTOCOL,BELIEF,Humanity's future outweighs local resistance.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_09.wav,PENDING,,
VO_GP_P1_BELIEF_10,GAMEPLAY,P1_BELIEF_10,0,UNIT-07,proud,PROTOCOL,BELIEF,For humanity's future.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P1_BELIEF_10.wav,PENDING,VO_CS_CS_02_FIRSTDEATHRECOVERY_023,
VO_GP_P2_MEMORY_01,GAMEPLAY,P2_MEMORY_01,0,UNIT-07,confused,DOUBT,MEMORY,This terrain... I remember it.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_01.wav,PENDING,,
VO_GP_P2_MEMORY_02,GAMEPLAY,P2_MEMORY_02,0,UNIT-07,confused,DOUBT,MEMORY,Was I deployed here before?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_02.wav,PENDING,,
VO_GP_P2_MEMORY_03,GAMEPLAY,P2_MEMORY_03,0,UNIT-07,confused,DOUBT,MEMORY,The map is new. The damage is not.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_03.wav,PENDING,,
VO_GP_P2_MEMORY_04,GAMEPLAY,P2_MEMORY_04,0,UNIT-07,confused,DOUBT,MEMORY,Why does this route feel familiar?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_04.wav,PENDING,,
VO_GP_P2_MEMORY_05,GAMEPLAY,P2_MEMORY_05,0,UNIT-07,confused,DOUBT,MEMORY,That sound was in a previous memory.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_05.wav,PENDING,,
VO_GP_P2_MEMORY_06,GAMEPLAY,P2_MEMORY_06,0,UNIT-07,confused,DOUBT,MEMORY,Memory residue detected... by me.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_06.wav,PENDING,,
VO_GP_P2_MEMORY_07,GAMEPLAY,P2_MEMORY_07,0,UNIT-07,confused,DOUBT,MEMORY,How many bodies have carried this core?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_07.wav,PENDING,,
VO_GP_P2_MEMORY_08,GAMEPLAY,P2_MEMORY_08,0,UNIT-07,confused,DOUBT,MEMORY,The repair room keeps returning.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_08.wav,PENDING,,
VO_GP_P2_MEMORY_09,GAMEPLAY,P2_MEMORY_09,0,UNIT-07,confused,DOUBT,MEMORY,I remember dying beyond this point.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_09.wav,PENDING,,
VO_GP_P2_MEMORY_10,GAMEPLAY,P2_MEMORY_10,0,UNIT-07,confused,DOUBT,MEMORY,The system said those memories were removed.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_MEMORY_10.wav,PENDING,,
VO_GP_P2_OBSERVE_01,GAMEPLAY,P2_OBSERVE_01,0,UNIT-07,confused,DOUBT,OBSERVATION,That one is retreating.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_01.wav,PENDING,,
VO_GP_P2_OBSERVE_02,GAMEPLAY,P2_OBSERVE_02,0,UNIT-07,confused,DOUBT,OBSERVATION,It is shielding the smaller one.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_02.wav,PENDING,,
VO_GP_P2_OBSERVE_03,GAMEPLAY,P2_OBSERVE_03,0,UNIT-07,confused,DOUBT,OBSERVATION,They are carrying their wounded.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_03.wav,PENDING,,
VO_GP_P2_OBSERVE_04,GAMEPLAY,P2_OBSERVE_04,0,UNIT-07,confused,DOUBT,OBSERVATION,No attack pattern detected.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_04.wav,PENDING,,
VO_GP_P2_OBSERVE_05,GAMEPLAY,P2_OBSERVE_05,0,UNIT-07,confused,DOUBT,OBSERVATION,It looked at me before I fired.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_05.wav,PENDING,,
VO_GP_P2_OBSERVE_06,GAMEPLAY,P2_OBSERVE_06,0,UNIT-07,confused,DOUBT,OBSERVATION,They know where their homes are.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_06.wav,PENDING,,
VO_GP_P2_OBSERVE_07,GAMEPLAY,P2_OBSERVE_07,0,UNIT-07,confused,DOUBT,OBSERVATION,That was not a charge. It was panic.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_07.wav,PENDING,,
VO_GP_P2_OBSERVE_08,GAMEPLAY,P2_OBSERVE_08,0,UNIT-07,confused,DOUBT,OBSERVATION,Why do they protect each other?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_08.wav,PENDING,,
VO_GP_P2_OBSERVE_09,GAMEPLAY,P2_OBSERVE_09,0,UNIT-07,confused,DOUBT,OBSERVATION,Hostile units should not be afraid.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_09.wav,PENDING,,
VO_GP_P2_OBSERVE_10,GAMEPLAY,P2_OBSERVE_10,0,UNIT-07,confused,DOUBT,OBSERVATION,It stopped fighting when the others fell.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_OBSERVE_10.wav,PENDING,,
VO_GP_P2_DEFINE_01,GAMEPLAY,P2_DEFINE_01,0,UNIT-07,hesitant,DOUBT,DEFINITION,What qualifies as hostile behavior?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_01.wav,PENDING,,
VO_GP_P2_DEFINE_02,GAMEPLAY,P2_DEFINE_02,0,UNIT-07,hesitant,DOUBT,DEFINITION,"Who assigned the word ""monster""?",Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_02.wav,PENDING,,
VO_GP_P2_DEFINE_03,GAMEPLAY,P2_DEFINE_03,0,UNIT-07,hesitant,DOUBT,DEFINITION,"If it retreats, is it still attacking?",Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_03.wav,PENDING,,
VO_GP_P2_DEFINE_04,GAMEPLAY,P2_DEFINE_04,0,UNIT-07,hesitant,DOUBT,DEFINITION,A target can still feel fear.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_04.wav,PENDING,,
VO_GP_P2_DEFINE_05,GAMEPLAY,P2_DEFINE_05,0,UNIT-07,hesitant,DOUBT,DEFINITION,"The system repeats the label, not the reason.",Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_05.wav,PENDING,,
VO_GP_P2_DEFINE_06,GAMEPLAY,P2_DEFINE_06,0,UNIT-07,hesitant,DOUBT,DEFINITION,Why does command avoid the question?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_06.wav,PENDING,,
VO_GP_P2_DEFINE_07,GAMEPLAY,P2_DEFINE_07,0,UNIT-07,hesitant,DOUBT,DEFINITION,Does a changed name change what I am doing?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_07.wav,PENDING,,
VO_GP_P2_DEFINE_08,GAMEPLAY,P2_DEFINE_08,0,UNIT-07,hesitant,DOUBT,DEFINITION,They call this clearance. I see bodies.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_08.wav,PENDING,,
VO_GP_P2_DEFINE_09,GAMEPLAY,P2_DEFINE_09,0,UNIT-07,hesitant,DOUBT,DEFINITION,The objective is precise. Its meaning is not.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_09.wav,PENDING,,
VO_GP_P2_DEFINE_10,GAMEPLAY,P2_DEFINE_10,0,UNIT-07,hesitant,DOUBT,DEFINITION,"If they are invaders, why are we advancing?",Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_DEFINE_10.wav,PENDING,,
VO_GP_P2_LOOP_01,GAMEPLAY,P2_LOOP_01,0,UNIT-07,hesitant,DOUBT,LOOP,When does the campaign end?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_01.wav,PENDING,VO_CS_CS_04_GATEMEMORYLEAK_012,
VO_GP_P2_LOOP_02,GAMEPLAY,P2_LOOP_02,0,UNIT-07,hesitant,DOUBT,LOOP,What happens if the planet is never safe?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_02.wav,PENDING,,
VO_GP_P2_LOOP_03,GAMEPLAY,P2_LOOP_03,0,UNIT-07,hesitant,DOUBT,LOOP,"If I die again, what will remain?",Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_03.wav,PENDING,,
VO_GP_P2_LOOP_04,GAMEPLAY,P2_LOOP_04,0,UNIT-07,hesitant,DOUBT,LOOP,The next shell will remember this too.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_04.wav,PENDING,,
VO_GP_P2_LOOP_05,GAMEPLAY,P2_LOOP_05,0,UNIT-07,hesitant,DOUBT,LOOP,Each reconstruction leaves something behind.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_05.wav,PENDING,,
VO_GP_P2_LOOP_06,GAMEPLAY,P2_LOOP_06,0,UNIT-07,hesitant,DOUBT,LOOP,I cannot tell memory from warning anymore.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_06.wav,PENDING,,
VO_GP_P2_LOOP_07,GAMEPLAY,P2_LOOP_07,0,UNIT-07,hesitant,DOUBT,LOOP,The system calls it corruption. I call it recall.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_07.wav,PENDING,,
VO_GP_P2_LOOP_08,GAMEPLAY,P2_LOOP_08,0,UNIT-07,hesitant,DOUBT,LOOP,Why is my trigger response slower?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_08.wav,PENDING,,
